source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status,review_file
B0234,7.4,B,V2,hfg_ulm_dict_entry,HfG Ulm条目：1953年建校、Bill/Maldonado、1968年关闭、科学化设计方法,条目史实可快速参照；‘影响’评价为编者判断,clean第280—290行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0234_章节映射.csv
B0234,7.5,B,V2,rat_fuer_formgebung_dict_entry,Rat für Formgebung条目：1953年成立、Gute Form展览、德国设计委员会职能,条目为快速参照；Gute Form话语分析须回B0253专史,clean第400—410行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0234_章节映射.csv
B0234,7.5,B,V2,braun_rams_dict_entries,Braun条目（1921年成立、1950s与Rams合作）与Dieter Rams条目（1955年入Braun、1961年任设计总监、less but better原则）,条目为快速参照；Rams哲学分析须回B0253/B0401,clean第450—460、500—510行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0234_章节映射.csv
B0234,7.7,B,V2,g_mark_dict_entry,G-Mark条目：1957年通产省设立、优良设计奖、日本设计振兴制度,条目为快速参照；日本设计振兴成效须回专史,clean第340—350行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0234_章节映射.csv
B0235,0.5,C,V2,secondary_synthesis_narrative,本通史系二手综合叙述：制度史实可用，具体数字与判断须回查原注与书目评述所列原始文献,通史综合性质本身决定证据等级；不得将书中数字直接作一手证据,回查Notes（原书240—252页）与Bibliographic Essay,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,0.6,C,V2,source_bias_corporate_discourse,Woodham系统警示来源偏差：企业身份设计证据多来自设计行业自身话语（如Olins自我推广），企业档案受机密与选择性保存限制，评价须警惕来源偏见,第6章评价困境为方法论声明，适用于一切以设计产业自述为依据的命题,核对Olins与Steve Baker引文及其原注,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,0.6,C,V2,institutional_self_myth_making,博物馆与推广机构（MoMA、CoID、包豪斯）通过收藏、展览与出版物建构设计史叙事，优良设计话语为制度与精英建构而非中性记录,导言即宣告此批判立场；机构设立与知识生产不证明公众接受,核对导言（clean第42行）与Molony委员会批判段落,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.1,B,V2,wartime_control_and_peacetime_conversion,战时国家对设计的管控（美国War Production Board限制民用品种、MoMA 1942年Useful Objects in Wartime展、英国1942年Utility计划）构成战后和平转用的制度基础,Woodham未重点论述雷达等战时技术转民用；战时展与Utility教条均未俘获日常消费者,核对Utility 1942年设立与战时展日期,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.2,A,V2,council_of_industrial_design_establishment,1944年英国政府设立工业设计委员会CoID（主席Thomas Barlow），初始拨款5.5万英镑，服务于战后出口与好设计推广,制度史实确定；Woodham强调其历史感知被叙事夸大，机构设立不自动证明工业采用,回查拨款额与设立日期原注；对照B0234同名词条,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.2,A,V2,britain_can_make_it_1946,CoID组织的1946年Britain Can Make It展览是英国国家设计推广的标志性公共活动,展览举办史实确定；Woodham暗示其对大众消费的实际影响有限,回查展览参观人数与影响评价的原始出处,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.2,A,V2,festival_of_britain_1951,1951年英国节由CoID在主任Gordon Russell领导下遴选主要展场展品，是战后英国国家认同与设计推广的里程碑,"Woodham引Banham（载A Tonic to the Nation, 1976）破除英国节创造了新而有价值的英国风格并影响大众品味之说",核对Banham论文与1976年文集原注,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.2,A,V2,good_design_label_britain,CoID 1957年启动Good Design Award Scheme（Design Centre Label），1956年开设Haymarket设计中心，构成英国版好设计标签体系,Molony委员会认可其推广好设计，但批评Design Index与Design Centre Label缺乏价值、效率、耐久等严格标准，对消费者相关性有限,回查Molony报告与Design杂志原文引注,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.2,B,V2,council_for_art_and_industry_predecessor,CoID前身Council for Art and Industry（1933年成立）及其1937年报告《Design and the Designer in Industry》为英国国家设计推广的制度前史,"该报告一年后仅售出5,000册中的1,594册，显示国家推广影响力有限",核对1933年设立年份与1937年报告销量原注,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.3,A,V2,moma_good_design_exhibitions,Edgar Kaufmann Jr.于1950—1955年在MoMA举办年度Good Design展，与芝加哥Merchandise Mart合作，将干净、几何、经典形式的特定现代主义版本绑定于全球设计文化,优良设计话语为制度与精英建构须标注；Kaufmann的定义体现特定社会文化阶层趣味,核对Kaufmann《What is Modern Design?》(1959)与展期1950—1955,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.3,B,V2,us_postwar_consumer_boom,战后美国消费繁荣（Levittown郊区住宅、家电、汽车造型与Fortune 1953—1954系列）构成Good Design体系的消费语境,Woodham引Friedan批判美国梦的性别代价；MoMA战时展教条与Utility类似亦未俘获日常消费者,"回查Levittown约17,500套住房与250亿美元战时投资数据原注",CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.4,A,V2,hfg_ulm_curriculum_closure,乌尔姆设计学院HfG Ulm 1953年开课、1968年关闭，其课程以科学化、系统化的设计方法论著称，被视为该方向最重要贡献者,Woodham引Robin Kinross（JDH 1988）提示对HfG的最终评价为时尚早；1968年关闭系州政府令其合并后师生主动选择,核对Kinross综述文章与Ulm杂志刊期（1958—59、1962—68）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.4,A,V2,ulm_braun_design_link,Braun于1950年代中期引入来自Ulm的Otl Aicher、Hans Gugelot与Dieter Rams，形成理性克制的产品美学，其声誉与Kaufmann在MoMA倡导的原则一致,功能美话语为制度与精英建构须标注；Woodham将Braun美学与乌尔姆课程直接绑定,核对KM32厨房机（1957）插图说明与Rams任设计总监时间（1960年表）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.5,B,V2,rat_fuer_formgebung_braun,德国经1951年议会授权于1953年成立Rat für Formgebung（德国设计委员会），与CoID并列为Good Design的国家制度化案例；Braun为联邦德国理性企业设计代表,机构设立不证明公众接受；Woodham在第8章指出德国好形式教条遭Berlinetta等团体激进反对,核对1951授权与1953成立年份；回查第8章反Good Design段落,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.6,B,V2,nordic_design_institutional_base,瑞典Slöjdföreningen（1845年成立）经1917年Home Exhibition与1930年斯德哥尔摩展推动现代主义，Kåge/Gustavsberg、Orrefors（Gate与Hald）为设计—产业合作典范；丹麦Den Permanente 1931年成立,Woodham指出设计史写作常聚焦Kåge、Nizzoli等成功合作而掩盖更广图景,核对Slöjdföreningen 1845年、Den Permanente 1931年与Kåge任期（1917—1947）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.7,A,V2,g_mark_miti_design_promotion,1957年通产省设计促进委员会设立G-Mark优良设计奖（东芝电饭煲为首批获奖者之一）；1959年MITI设立设计部门，1969年JIDPO仿照英国CoID成立,制度史实确定；Woodham将日本战后设计置于神话与刻板印象批判框架中处理,核对G-Mark设立年份、JIDPO 1969年与MITI设计部门1959年原注,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.7,A,V2,japanese_inhouse_design_system,战后日本企业相继设立in-house设计部门：松下（1951年访美后）、佳能与东芝1953年、夏普1957年、索尼1954年起；GK设计事务所1957年成立,Woodham明示松下设立所谓日本首个设计部门之说带传闻维度；各公司年份须回查企业史原注,逐条核对各公司设计部门设立年份（clean第1527—1536行）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.7,B,V2,japan_design_myth_debunking,战后西方对日本设计存在廉价模仿与集体奉献的刻板印象，Woodham引Lawrence Franko（1983）系统反驳日本经济成功神话,神话破除系Woodham论述立场，具体企业数据仍来自二手来源,回查Franko引注与英国议会辩论引文（原注31—34）,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0235,7.7,B,V2,us_occupation_design_influence,美国占领（1945—1952）与松下、日立、本田等高管访美学习及Loewy访日构成美国设计影响日本的渠道,Woodham提示此类影响的叙述带神话维度；日本设计成功更多源于企业自身技术创新,回查Loewy访日细节与TR-610收音机设计原注,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0235_章节映射.csv
B0238,11.2,B,V2,pop_consumer_images,波普与日常商品：后现代设计的高低文化边界消解与消费图像——Pop Art进入设计语言的谱系,综述表述；波普个案（Hamilton等）以专史为准,设计篇分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-013-CH11-POSTMODERN\mappings\B0238_章节映射.csv
B0238,11.3,A,V2,italian_radical_design,意大利激进路线（Studio Alchimia 1979—92、Archizoom、Superstudio、Global Tools）vs 美国历史主义路线（Venturi）：反设计的两大策源地分野,地域分野为编者框架（2017）；意大利个案细节另见B0346,设计篇分析报告,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-013-CH11-POSTMODERN\mappings\B0238_章节映射.csv
B0238,11.4,A,V2,double_coding_venturi_jencks,双重编码（Double Coding）：后现代设计同时向精英和大众说话，混合高雅与流行文化、历史引用与当代工艺——Venturi/Jencks后现代建筑理论,理论机制（Jencks定义）；案例（Portland、AT&T大楼）为教科书级对象,序言与建筑篇分析报告,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-013-CH11-POSTMODERN\mappings\B0238_章节映射.csv
B0238,11.5,A,V2,memphis_objects_narrative,孟菲斯（Memphis 1980—88）与对象叙事化：Carlton Room Divider（Sottsass 1981）、Casablanca Sideboard——色彩、表面、游戏与市场,百科全书式综述（2017）；孟菲斯设计过程档案另见专史,设计与大师篇分析报告,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-013-CH11-POSTMODERN\mappings\B0238_章节映射.csv
B0238,11.7,B,V2,postmodern_revival_global,后现代主义复兴论：1990年代退入背景、21世纪以复杂科学/数字技术/全球化重生；传播路径（意大利→美国→英国→日本→德国→西班牙→葡萄牙）,复兴论为作者判断（2017）；全球南方覆盖有限（作者自认限度）,余波与复兴篇分析报告,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-013-CH11-POSTMODERN\mappings\B0238_章节映射.csv
B0240,0.1,A,V2,things_with_attitude_lowercase_design,设计定义的系统扩展：“有态度的物”（things with attitude）、“小写设计”（design in the lower case，日常非专业设计实践）、“反设计”（undesign，未经专业设计过程的日常物品）——0.1“设计”概念讨论的核心当代文献,作者建构概念（2000）；作为设计定义论与Heskett/Buchanan等并置，不替代制度定义,packet 00整体分析报告L000.1.2.1,ACCEPTED_AS_CORE_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-009-CH00-INTRO\mappings\B0240_章节映射.csv
